时间戳,设备ID,设备状态,总运行时间,故障持续时间,故障次数,振动值,温度,维护到期时间,上次维护时间,预警状态
2025-04-08 04:00:00,CNC001,运行中,46.0,0.0,3,0.49,33.0,2025-04-23,2025-03-27,正常
2025-04-08 05:00:00,CNC001,运行中,47.0,0.0,3,0.15,20.4,2025-04-23,2025-03-27,正常
2025-04-08 06:00:00,CNC001,运行中,48.0,0.0,3,0.17,27.5,2025-04-23,2025-03-27,正常
2025-04-08 07:00:00,CNC001,运行中,49.0,0.0,3,0.43,30.6,2025-04-23,2025-03-27,正常
2025-04-08 00:00:00,CNC002,运行中,42.0,0.0,0,0.24,33.3,2025-04-23,2025-03-27,正常
2025-04-08 01:00:00,CNC002,待机,42.0,0.0,0,0.2,24.1,2025-04-23,2025-03-27,正常
2025-04-08 02:00:00,CNC002,运行中,43.0,0.0,0,0.32,28.1,2025-04-23,2025-03-27,正常
2025-04-08 03:00:00,CNC002,运行中,44.0,0.0,0,0.48,29.2,2025-04-23,2025-03-27,正常
2025-04-08 04:00:00,CNC002,运行中,45.0,0.0,0,0.38,25.1,2025-04-23,2025-03-27,正常
2025-04-08 05:00:00,CNC002,运行中,46.0,0.0,0,0.11,20.5,2025-04-23,2025-03-27,正常
2025-04-08 06:00:00,CNC002,运行中,47.0,0.0,0,0.18,25.2,2025-04-23,2025-03-27,正常
2025-04-08 07:00:00,CNC002,运行中,48.0,0.0,0,0.33,27.7,2025-04-23,2025-03-27,正常
2025-04-08 00:00:00,CNC003,运行中,40.0,0.0,2,0.42,25.3,2025-04-27,2025-03-29,正常
2025-04-08 01:00:00,CNC003,运行中,41.0,0.0,2,0.22,32.9,2025-04-27,2025-03-29,正常
2025-04-08 02:00:00,CNC003,运行中,42.0,0.0,2,0.39,24.6,2025-04-27,2025-03-29,正常
2025-04-08 03:00:00,CNC003,运行中,43.0,0.0,2,0.32,27.8,2025-04-27,2025-03-29,正常
2025-04-08 04:00:00,CNC003,运行中,44.0,0.0,2,0.48,29.4,2025-04-27,2025-03-29,正常
2025-04-08 05:00:00,CNC003,运行中,45.0,0.0,2,0.12,28.1,2025-04-27,2025-03-29,正常
2025-04-08 06:00:00,CNC003,待机,45.0,0.0,2,0.43,28.3,2025-04-27,2025-03-29,正常
2025-04-08 07:00:00,CNC003,运行中,46.0,0.0,2,0.26,29.4,2025-04-27,2025-03-29,正常
2025-04-08 00:00:00,CNC004,运行中,38.0,0.0,1,0.11,34.9,2025-04-22,2025-03-25,正常
2025-04-08 01:00:00,CNC004,故障,38.0,1.0,2,0.48,22.8,2025-04-22,2025-03-25,正常
2025-04-08 02:00:00,CNC004,运行中,39.0,0.0,2,0.15,24.1,2025-04-22,2025-03-25,正常
2025-04-08 03:00:00,CNC004,运行中,40.0,0.0,2,0.4,27.1,2025-04-22,2025-03-25,正常
2025-04-08 04:00:00,CNC004,待机,40.0,0.0,2,0.46,27.4,2025-04-22,2025-03-25,正常
2025-04-08 05:00:00,CNC004,运行中,41.0,0.0,2,0.34,25.8,2025-04-22,2025-03-25,正常
2025-04-08 06:00:00,CNC004,运行中,42.0,0.0,2,0.39,22.7,2025-04-22,2025-03-25,正常
2025-04-08 07:00:00,CNC004,运行中,43.0,0.0,2,0.24,22.9,2025-04-22,2025-03-25,正常
2025-04-08 00:00:00,CNC005,运行中,42.0,0.0,3,0.18,23.8,2025-04-21,2025-04-01,正常
2025-04-08 01:00:00,CNC005,运行中,43.0,0.0,3,0.42,33.0,2025-04-21,2025-04-01,正常
2025-04-08 02:00:00,CNC005,运行中,44.0,0.0,3,0.25,32.2,2025-04-21,2025-04-01,正常
2025-04-08 03:00:00,CNC005,运行中,45.0,0.0,3,0.31,20.9,2025-04-21,2025-04-01,正常
2025-04-08 04:00:00,CNC005,运行中,46.0,0.0,3,0.21,28.1,2025-04-21,2025-04-01,正常
2025-04-08 05:00:00,CNC005,运行中,47.0,0.0,3,0.11,21.7,2025-04-21,2025-04-01,正常
2025-04-08 06:00:00,CNC005,运行中,48.0,0.0,3,0.44,32.1,2025-04-21,2025-04-01,正常
2025-04-08 07:00:00,CNC005,运行中,49.0,0.0,3,0.42,31.9,2025-04-21,2025-04-01,正常
2025-04-08 08:00:00,CNC001,运行中,50.0,0.0,3,0.41,33.4,2025-04-23,2025-03-27,正常
2025-04-08 09:00:00,CNC001,运行中,51.0,0.0,3,0.24,30.9,2025-04-23,2025-03-27,正常
2025-04-08 10:00:00,CNC001,运行中,52.0,0.0,3,0.43,25.8,2025-04-23,2025-03-27,正常
2025-04-08 11:00:00,CNC001,运行中,53.0,0.0,3,0.44,30.7,2025-04-23,2025-03-27,正常
2025-04-08 12:00:00,CNC001,待机,53.0,0.0,3,0.44,33.9,2025-04-23,2025-03-27,正常
2025-04-08 13:00:00,CNC001,运行中,54.0,0.0,3,0.46,25.0,2025-04-23,2025-03-27,正常
2025-04-08 14:00:00,CNC001,运行中,55.0,0.0,3,0.15,31.7,2025-04-23,2025-03-27,正常
2025-04-08 15:00:00,CNC001,待机,55.0,0.0,3,0.22,22.7,2025-04-23,2025-03-27,正常
2025-04-08 08:00:00,CNC002,故障,48.0,1.0,1,0.74,36.53,2025-04-23,2025-03-27,振动异常|温度异常
2025-04-08 09:00:00,CNC002,待机,48.0,0.0,1,0.42,30.3,2025-04-23,2025-03-27,正常
2025-04-08 10:00:00,CNC002,故障,48.0,1.0,2,0.78,28.0,2025-04-23,2025-03-27,振动异常
2025-04-08 11:00:00,CNC002,运行中,49.0,0.0,2,0.48,33.0,2025-04-23,2025-03-27,正常
2025-04-08 12:00:00,CNC002,运行中,50.0,0.0,2,0.32,29.3,2025-04-23,2025-03-27,正常
2025-04-08 13:00:00,CNC002,运行中,51.0,0.0,2,0.11,32.2,2025-04-23,2025-03-27,正常
2025-04-08 14:00:00,CNC002,运行中,52.0,0.0,2,0.37,30.0,2025-04-23,2025-03-27,正常
2025-04-08 15:00:00,CNC002,运行中,53.0,0.0,2,0.14,30.0,2025-04-23,2025-03-27,正常
2025-04-08 08:00:00,CNC003,运行中,47.0,0.0,2,0.33,29.1,2025-04-27,2025-03-29,正常
2025-04-08 09:00:00,CNC003,运行中,48.0,0.0,2,0.39,26.5,2025-04-27,2025-03-29,正常
2025-04-08 10:00:00,CNC003,运行中,49.0,0.0,2,0.31,26.7,2025-04-27,2025-03-29,正常
2025-04-08 11:00:00,CNC003,运行中,50.0,0.0,2,0.35,28.2,2025-04-27,2025-03-29,正常
2025-04-08 12:00:00,CNC003,运行中,51.0,0.0,2,0.4,23.6,2025-04-27,2025-03-29,正常
2025-04-08 13:00:00,CNC003,故障,51.0,1.0,3,0.45,20.3,2025-04-27,2025-03-29,正常
2025-04-08 14:00:00,CNC003,运行中,52.0,0.0,3,0.32,28.7,2025-04-27,2025-03-29,正常
2025-04-08 15:00:00,CNC003,运行中,53.0,0.0,3,0.42,27.7,2025-04-27,2025-03-29,正常
2025-04-08 08:00:00,CNC004,运行中,44.0,0.0,2,0.45,30.1,2025-04-22,2025-03-25,正常
2025-04-08 09:00:00,CNC004,待机,44.0,0.0,2,0.31,28.4,2025-04-22,2025-03-25,正常
2025-04-08 10:00:00,CNC004,运行中,45.0,0.0,2,0.48,33.4,2025-04-22,2025-03-25,正常
2025-04-08 11:00:00,CNC004,运行中,46.0,0.0,2,0.43,23.7,2025-04-22,2025-03-25,正常
2025-04-08 12:00:00,CNC004,运行中,47.0,0.0,2,0.47,23.3,2025-04-22,2025-03-25,正常
2025-04-08 13:00:00,CNC004,待机,47.0,0.0,2,0.47,26.9,2025-04-22,2025-03-25,正常
2025-04-08 14:00:00,CNC004,运行中,48.0,0.0,2,0.14,23.0,2025-04-22,2025-03-25,正常
2025-04-08 15:00:00,CNC004,运行中,49.0,0.0,2,0.16,20.6,2025-04-22,2025-03-25,正常
2025-04-08 08:00:00,CNC005,运行中,50.0,0.0,3,0.18,24.7,2025-04-21,2025-04-01,正常
2025-04-08 09:00:00,CNC005,运行中,51.0,0.0,3,0.36,33.8,2025-04-21,2025-04-01,正常
2025-04-08 10:00:00,CNC005,运行中,52.0,0.0,3,0.31,21.0,2025-04-21,2025-04-01,正常
2025-04-08 11:00:00,CNC005,运行中,53.0,0.0,3,0.39,30.8,2025-04-21,2025-04-01,正常
2025-04-08 12:00:00,CNC005,运行中,54.0,0.0,3,0.15,30.7,2025-04-21,2025-04-01,正常
2025-04-08 13:00:00,CNC005,运行中,55.0,0.0,3,0.24,34.5,2025-04-21,2025-04-01,正常
2025-04-08 14:00:00,CNC005,运行中,56.0,0.0,3,0.2,23.8,2025-04-21,2025-04-01,正常
2025-04-08 15:00:00,CNC005,运行中,57.0,0.0,3,0.13,30.5,2025-04-21,2025-04-01,正常
2025-04-08 16:00:00,CNC001,运行中,56.0,0.0,3,0.42,27.3,2025-04-23,2025-03-27,正常
2025-04-08 17:00:00,CNC001,运行中,57.0,0.0,3,0.37,31.0,2025-04-23,2025-03-27,正常
2025-04-08 18:00:00,CNC001,运行中,58.0,0.0,3,0.35,27.1,2025-04-23,2025-03-27,正常
2025-04-08 19:00:00,CNC001,运行中,59.0,0.0,3,0.35,30.0,2025-04-23,2025-03-27,正常
2025-04-08 20:00:00,CNC001,运行中,60.0,0.0,3,0.35,30.1,2025-04-23,2025-03-27,正常
2025-04-08 21:00:00,CNC001,运行中,61.0,0.0,3,0.16,23.1,2025-04-23,2025-03-27,正常
2025-04-08 22:00:00,CNC001,运行中,62.0,0.0,3,0.3,24.6,2025-04-23,2025-03-27,正常
2025-04-08 23:00:00,CNC001,运行中,63.0,0.0,3,0.28,30.2,2025-04-23,2025-03-27,正常
2025-04-08 16:00:00,CNC002,运行中,54.0,0.0,2,0.24,23.0,2025-04-23,2025-03-27,正常
2025-04-08 17:00:00,CNC002,运行中,55.0,0.0,2,0.19,22.0,2025-04-23,2025-03-27,正常
2025-04-08 18:00:00,CNC002,运行中,56.0,0.0,2,0.3,26.8,2025-04-23,2025-03-27,正常
2025-04-08 19:00:00,CNC002,运行中,57.0,0.0,2,0.21,33.9,2025-04-23,2025-03-27,正常
2025-04-08 20:00:00,CNC002,故障,57.0,1.0,3,0.3,33.4,2025-04-23,2025-03-27,正常
2025-04-08 21:00:00,CNC002,运行中,58.0,0.0,3,0.42,27.1,2025-04-23,2025-03-27,正常
2025-04-08 22:00:00,CNC002,运行中,59.0,0.0,3,0.28,25.9,2025-04-23,2025-03-27,正常
2025-04-08 23:00:00,CNC002,运行中,60.0,0.0,3,0.18,24.0,2025-04-23,2025-03-27,正常
2025-04-08 16:00:00,CNC003,运行中,54.0,0.0,3,0.44,22.8,2025-04-27,2025-03-29,正常
2025-04-08 17:00:00,CNC003,运行中,55.0,0.0,3,0.46,25.9,2025-04-27,2025-03-29,正常
2025-04-08 18:00:00,CNC003,故障,55.0,1.0,4,0.35,27.6,2025-04-27,2025-03-29,正常
2025-04-08 19:00:00,CNC003,运行中,56.0,0.0,4,0.15,31.3,2025-04-27,2025-03-29,正常
2025-04-08 20:00:00,CNC003,运行中,57.0,0.0,4,0.34,32.7,2025-04-27,2025-03-29,正常
2025-04-08 21:00:00,CNC003,运行中,58.0,0.0,4,0.33,27.3,2025-04-27,2025-03-29,正常
2025-04-08 22:00:00,CNC003,运行中,59.0,0.0,4,0.34,20.9,2025-04-27,2025-03-29,正常
2025-04-08 23:00:00,CNC003,运行中,60.0,0.0,4,0.34,26.2,2025-04-27,2025-03-29,正常
2025-04-08 16:00:00,CNC004,运行中,50.0,0.0,2,0.49,20.1,2025-04-22,2025-03-25,正常
2025-04-08 17:00:00,CNC004,运行中,51.0,0.0,2,0.33,21.9,2025-04-22,2025-03-25,正常
2025-04-08 18:00:00,CNC004,运行中,52.0,0.0,2,0.43,20.7,2025-04-22,2025-03-25,正常
2025-04-08 19:00:00,CNC004,运行中,53.0,0.0,2,0.26,21.3,2025-04-22,2025-03-25,正常
2025-04-08 20:00:00,CNC004,运行中,54.0,0.0,2,0.27,27.0,2025-04-22,2025-03-25,正常
2025-04-08 21:00:00,CNC004,运行中,55.0,0.0,2,0.5,30.3,2025-04-22,2025-03-25,正常
2025-04-08 22:00:00,CNC004,运行中,56.0,0.0,2,0.18,32.2,2025-04-22,2025-03-25,正常
2025-04-08 23:00:00,CNC004,运行中,57.0,0.0,2,0.19,33.5,2025-04-22,2025-03-25,正常
2025-04-08 16:00:00,CNC005,待机,57.0,0.0,3,0.36,24.4,2025-04-21,2025-04-01,正常
2025-04-08 17:00:00,CNC005,运行中,58.0,0.0,3,0.46,23.7,2025-04-21,2025-04-01,正常
2025-04-08 18:00:00,CNC005,待机,58.0,0.0,3,0.28,28.7,2025-04-21,2025-04-01,正常
2025-04-08 19:00:00,CNC005,故障,58.0,1.0,4,0.36,26.7,2025-04-21,2025-04-01,正常
2025-04-08 20:00:00,CNC005,运行中,59.0,0.0,4,0.28,33.5,2025-04-21,2025-04-01,正常
2025-04-08 21:00:00,CNC005,故障,59.0,1.0,5,0.52,38.09,2025-04-21,2025-04-01,振动异常|温度异常
2025-04-08 22:00:00,CNC005,待机,59.0,0.0,5,0.16,30.7,2025-04-21,2025-04-01,正常
2025-04-08 23:00:00,CNC005,运行中,60.0,0.0,5,0.36,28.9,2025-04-21,2025-04-01,正常
2025-04-09 00:00:00,CNC001,待机,63.0,0.0,3,0.13,33.0,2025-04-23,2025-03-27,正常
2025-04-09 01:00:00,CNC001,运行中,64.0,0.0,3,0.12,35.0,2025-04-23,2025-03-27,正常
2025-04-09 02:00:00,CNC001,运行中,65.0,0.0,3,0.21,24.2,2025-04-23,2025-03-27,正常
2025-04-09 03:00:00,CNC001,待机,65.0,0.0,3,0.49,29.9,2025-04-23,2025-03-27,正常
2025-04-09 04:00:00,CNC001,故障,65.0,1.0,4,0.94,34.5,2025-04-23,2025-03-27,振动异常
2025-04-09 05:00:00,CNC001,运行中,66.0,0.0,4,0.33,30.6,2025-04-23,2025-03-27,正常
2025-04-09 06:00:00,CNC001,运行中,67.0,0.0,4,0.39,22.2,2025-04-23,2025-03-27,正常
2025-04-09 07:00:00,CNC001,运行中,68.0,0.0,4,0.33,22.4,2025-04-23,2025-03-27,正常
2025-04-09 00:00:00,CNC002,运行中,61.0,0.0,3,0.33,20.9,2025-04-23,2025-03-27,正常
2025-04-09 01:00:00,CNC002,待机,61.0,0.0,3,0.3,32.3,2025-04-23,2025-03-27,正常
2025-04-09 02:00:00,CNC002,待机,61.0,0.0,3,0.23,26.0,2025-04-23,2025-03-27,正常
2025-04-09 03:00:00,CNC002,运行中,62.0,0.0,3,0.13,26.3,2025-04-23,2025-03-27,正常
2025-04-09 04:00:00,CNC002,运行中,63.0,0.0,3,0.19,21.8,2025-04-23,2025-03-27,正常
2025-04-09 05:00:00,CNC002,运行中,64.0,0.0,3,0.49,22.4,2025-04-23,2025-03-27,正常
2025-04-09 06:00:00,CNC002,运行中,65.0,0.0,3,0.33,34.0,2025-04-23,2025-03-27,正常
2025-04-09 07:00:00,CNC002,运行中,66.0,0.0,3,0.31,33.3,2025-04-23,2025-03-27,正常
2025-04-09 00:00:00,CNC003,待机,60.0,0.0,4,0.48,30.0,2025-04-27,2025-03-29,正常
2025-04-09 01:00:00,CNC003,故障,60.0,1.0,5,0.7,27.6,2025-04-27,2025-03-29,振动异常
2025-04-09 02:00:00,CNC003,运行中,61.0,0.0,5,0.27,27.6,2025-04-27,2025-03-29,正常
2025-04-09 03:00:00,CNC003,运行中,62.0,0.0,5,0.35,31.2,2025-04-27,2025-03-29,正常
2025-04-09 04:00:00,CNC003,运行中,63.0,0.0,5,0.46,20.5,2025-04-27,2025-03-29,正常
2025-04-09 05:00:00,CNC003,运行中,64.0,0.0,5,0.3,32.0,2025-04-27,2025-03-29,正常
2025-04-09 06:00:00,CNC003,故障,64.0,1.0,6,0.54,42.510000000000005,2025-04-27,2025-03-29,振动异常|温度异常|故障频发
2025-04-09 07:00:00,CNC003,故障,64.0,1.0,7,0.49,23.7,2025-04-27,2025-03-29,故障频发
2025-04-09 00:00:00,CNC004,待机,57.0,0.0,2,0.28,20.9,2025-04-22,2025-03-25,正常
2025-04-09 01:00:00,CNC004,运行中,58.0,0.0,2,0.43,24.1,2025-04-22,2025-03-25,正常
2025-04-09 02:00:00,CNC004,运行中,59.0,0.0,2,0.25,25.5,2025-04-22,2025-03-25,正常
2025-04-09 03:00:00,CNC004,运行中,60.0,0.0,2,0.23,33.8,2025-04-22,2025-03-25,正常
2025-04-09 04:00:00,CNC004,运行中,61.0,0.0,2,0.36,33.6,2025-04-22,2025-03-25,正常
2025-04-09 05:00:00,CNC004,运行中,62.0,0.0,2,0.39,20.5,2025-04-22,2025-03-25,正常
2025-04-09 06:00:00,CNC004,运行中,63.0,0.0,2,0.32,31.8,2025-04-22,2025-03-25,正常
2025-04-09 07:00:00,CNC004,运行中,64.0,0.0,2,0.24,24.7,2025-04-22,2025-03-25,正常
2025-04-09 00:00:00,CNC005,故障,60.0,1.0,6,0.25,27.82,2025-04-21,2025-04-01,故障频发
2025-04-09 01:00:00,CNC005,运行中,61.0,0.0,6,0.15,31.9,2025-04-21,2025-04-01,故障频发
2025-04-09 02:00:00,CNC005,运行中,62.0,0.0,6,0.49,21.6,2025-04-21,2025-04-01,故障频发
2025-04-09 03:00:00,CNC005,待机,62.0,0.0,6,0.2,27.0,2025-04-21,2025-04-01,故障频发
2025-04-09 04:00:00,CNC005,运行中,63.0,0.0,6,0.27,23.1,2025-04-21,2025-04-01,故障频发
2025-04-09 05:00:00,CNC005,运行中,64.0,0.0,6,0.44,34.0,2025-04-21,2025-04-01,故障频发
2025-04-09 06:00:00,CNC005,运行中,65.0,0.0,6,0.38,23.0,2025-04-21,2025-04-01,故障频发
2025-04-09 07:00:00,CNC005,待机,65.0,0.0,6,0.39,25.2,2025-04-21,2025-04-01,故障频发
2025-04-09 08:00:00,CNC001,运行中,69.0,0.0,4,0.4,29.9,2025-04-23,2025-03-27,正常
2025-04-09 09:00:00,CNC001,运行中,70.0,0.0,4,0.35,34.0,2025-04-23,2025-03-27,正常
2025-04-09 10:00:00,CNC001,运行中,71.0,0.0,4,0.23,32.9,2025-04-23,2025-03-27,正常
2025-04-09 11:00:00,CNC001,运行中,72.0,0.0,4,0.41,27.1,2025-04-23,2025-03-27,正常
2025-04-09 12:00:00,CNC001,运行中,73.0,0.0,4,0.19,32.8,2025-04-23,2025-03-27,正常
2025-04-09 13:00:00,CNC001,运行中,74.0,0.0,4,0.21,29.1,2025-04-23,2025-03-27,正常
2025-04-09 14:00:00,CNC001,运行中,75.0,0.0,4,0.39,30.0,2025-04-23,2025-03-27,正常
2025-04-09 15:00:00,CNC001,运行中,76.0,0.0,4,0.48,20.6,2025-04-23,2025-03-27,正常
2025-04-09 08:00:00,CNC002,运行中,67.0,0.0,3,0.46,33.1,2025-04-23,2025-03-27,正常
2025-04-09 09:00:00,CNC002,运行中,68.0,0.0,3,0.29,33.1,2025-04-23,2025-03-27,正常
2025-04-09 10:00:00,CNC002,待机,68.0,0.0,3,0.35,28.5,2025-04-23,2025-03-27,正常
2025-04-09 11:00:00,CNC002,待机,68.0,0.0,3,0.29,30.9,2025-04-23,2025-03-27,正常
2025-04-09 12:00:00,CNC002,运行中,69.0,0.0,3,0.47,29.6,2025-04-23,2025-03-27,正常
2025-04-09 13:00:00,CNC002,运行中,70.0,0.0,3,0.35,31.9,2025-04-23,2025-03-27,正常
2025-04-09 14:00:00,CNC002,故障,70.0,1.0,4,0.18,28.340000000000003,2025-04-23,2025-03-27,正常
2025-04-09 15:00:00,CNC002,运行中,71.0,0.0,4,0.43,34.5,2025-04-23,2025-03-27,正常
2025-04-09 08:00:00,CNC003,运行中,65.0,0.0,7,0.24,25.0,2025-04-27,2025-03-29,故障频发
2025-04-09 09:00:00,CNC003,运行中,66.0,0.0,7,0.15,29.8,2025-04-27,2025-03-29,故障频发
2025-04-09 10:00:00,CNC003,运行中,67.0,0.0,7,0.19,22.3,2025-04-27,2025-03-29,故障频发
2025-04-09 11:00:00,CNC003,待机,67.0,0.0,7,0.42,29.8,2025-04-27,2025-03-29,故障频发
2025-04-09 12:00:00,CNC003,运行中,68.0,0.0,7,0.22,22.9,2025-04-27,2025-03-29,故障频发
2025-04-09 13:00:00,CNC003,运行中,69.0,0.0,7,0.24,30.8,2025-04-27,2025-03-29,故障频发
2025-04-09 14:00:00,CNC003,运行中,70.0,0.0,7,0.35,25.5,2025-04-27,2025-03-29,故障频发
2025-04-09 15:00:00,CNC003,故障,70.0,1.0,8,0.15,31.5,2025-04-27,2025-03-29,故障频发
2025-04-09 08:00:00,CNC004,运行中,65.0,0.0,2,0.46,21.8,2025-04-22,2025-03-25,正常
2025-04-09 09:00:00,CNC004,运行中,66.0,0.0,2,0.27,34.7,2025-04-22,2025-03-25,正常
2025-04-09 10:00:00,CNC004,运行中,67.0,0.0,2,0.4,27.7,2025-04-22,2025-03-25,正常
2025-04-09 11:00:00,CNC004,运行中,68.0,0.0,2,0.24,24.6,2025-04-22,2025-03-25,正常
2025-04-09 12:00:00,CNC004,运行中,69.0,0.0,2,0.36,34.8,2025-04-22,2025-03-25,正常
2025-04-09 13:00:00,CNC004,运行中,70.0,0.0,2,0.32,30.1,2025-04-22,2025-03-25,正常
2025-04-09 14:00:00,CNC004,运行中,71.0,0.0,2,0.26,21.9,2025-04-22,2025-03-25,正常
2025-04-09 15:00:00,CNC004,运行中,72.0,0.0,2,0.21,24.9,2025-04-22,2025-03-25,正常
2025-04-09 08:00:00,CNC005,运行中,66.0,0.0,6,0.2,26.7,2025-04-21,2025-04-01,故障频发
2025-04-09 09:00:00,CNC005,运行中,67.0,0.0,6,0.44,28.8,2025-04-21,2025-04-01,故障频发
2025-04-09 10:00:00,CNC005,运行中,68.0,0.0,6,0.4,27.4,2025-04-21,2025-04-01,故障频发
2025-04-09 11:00:00,CNC005,运行中,69.0,0.0,6,0.33,27.7,2025-04-21,2025-04-01,故障频发
2025-04-09 12:00:00,CNC005,运行中,70.0,0.0,6,0.44,27.7,2025-04-21,2025-04-01,故障频发
2025-04-09 13:00:00,CNC005,故障,70.0,1.0,7,0.38,23.7,2025-04-21,2025-04-01,故障频发
2025-04-09 14:00:00,CNC005,运行中,71.0,0.0,7,0.44,32.4,2025-04-21,2025-04-01,故障频发
2025-04-09 15:00:00,CNC005,运行中,72.0,0.0,7,0.14,33.1,2025-04-21,2025-04-01,故障频发
2025-04-09 16:00:00,CNC001,运行中,77.0,0.0,4,0.19,34.2,2025-04-23,2025-03-27,正常
2025-04-09 17:00:00,CNC001,运行中,78.0,0.0,4,0.23,34.7,2025-04-23,2025-03-27,正常
2025-04-09 18:00:00,CNC001,运行中,79.0,0.0,4,0.36,23.9,2025-04-23,2025-03-27,正常
2025-04-09 19:00:00,CNC001,运行中,80.0,0.0,4,0.47,22.9,2025-04-23,2025-03-27,正常
2025-04-09 20:00:00,CNC001,运行中,81.0,0.0,4,0.32,33.3,2025-04-23,2025-03-27,正常
2025-04-09 21:00:00,CNC001,运行中,82.0,0.0,4,0.14,24.8,2025-04-23,2025-03-27,正常
2025-04-09 22:00:00,CNC001,运行中,83.0,0.0,4,0.43,24.2,2025-04-23,2025-03-27,正常
2025-04-09 23:00:00,CNC001,待机,83.0,0.0,4,0.49,30.6,2025-04-23,2025-03-27,正常
2025-04-09 16:00:00,CNC002,待机,71.0,0.0,4,0.38,26.8,2025-04-23,2025-03-27,正常
2025-04-09 17:00:00,CNC002,运行中,72.0,0.0,4,0.34,22.7,2025-04-23,2025-03-27,正常
2025-04-09 18:00:00,CNC002,运行中,73.0,0.0,4,0.19,25.3,2025-04-23,2025-03-27,正常
2025-04-09 19:00:00,CNC002,运行中,74.0,0.0,4,0.24,29.0,2025-04-23,2025-03-27,正常
2025-04-09 20:00:00,CNC002,运行中,75.0,0.0,4,0.48,21.6,2025-04-23,2025-03-27,正常
2025-04-09 21:00:00,CNC002,运行中,76.0,0.0,4,0.44,26.2,2025-04-23,2025-03-27,正常
2025-04-09 22:00:00,CNC002,运行中,77.0,0.0,4,0.17,24.1,2025-04-23,2025-03-27,正常
2025-04-09 23:00:00,CNC002,运行中,78.0,0.0,4,0.21,29.0,2025-04-23,2025-03-27,正常
2025-04-09 16:00:00,CNC003,运行中,71.0,0.0,8,0.33,23.6,2025-04-27,2025-03-29,故障频发
2025-04-09 17:00:00,CNC003,运行中,72.0,0.0,8,0.27,33.9,2025-04-27,2025-03-29,故障频发
2025-04-09 18:00:00,CNC003,运行中,73.0,0.0,8,0.35,28.4,2025-04-27,2025-03-29,故障频发
2025-04-09 19:00:00,CNC003,待机,73.0,0.0,8,0.15,34.9,2025-04-27,2025-03-29,故障频发
2025-04-09 20:00:00,CNC003,运行中,74.0,0.0,8,0.2,34.7,2025-04-27,2025-03-29,故障频发
2025-04-09 21:00:00,CNC003,运行中,75.0,0.0,8,0.37,29.1,2025-04-27,2025-03-29,故障频发
2025-04-09 22:00:00,CNC003,运行中,76.0,0.0,8,0.19,32.2,2025-04-27,2025-03-29,故障频发
2025-04-09 23:00:00,CNC003,待机,76.0,0.0,8,0.27,32.5,2025-04-27,2025-03-29,故障频发
2025-04-09 16:00:00,CNC004,运行中,73.0,0.0,2,0.5,32.0,2025-04-22,2025-03-25,正常
2025-04-09 17:00:00,CNC004,运行中,74.0,0.0,2,0.29,34.1,2025-04-22,2025-03-25,正常
2025-04-09 18:00:00,CNC004,运行中,75.0,0.0,2,0.13,27.2,2025-04-22,2025-03-25,正常
2025-04-09 19:00:00,CNC004,运行中,76.0,0.0,2,0.37,26.2,2025-04-22,2025-03-25,正常
2025-04-09 20:00:00,CNC004,运行中,77.0,0.0,2,0.4,23.8,2025-04-22,2025-03-25,正常
2025-04-09 21:00:00,CNC004,运行中,78.0,0.0,2,0.4,21.0,2025-04-22,2025-03-25,正常
2025-04-09 22:00:00,CNC004,运行中,79.0,0.0,2,0.41,24.9,2025-04-22,2025-03-25,正常
2025-04-09 23:00:00,CNC004,运行中,80.0,0.0,2,0.28,28.0,2025-04-22,2025-03-25,正常
2025-04-09 16:00:00,CNC005,运行中,73.0,0.0,7,0.31,20.2,2025-04-21,2025-04-01,故障频发
2025-04-09 17:00:00,CNC005,运行中,74.0,0.0,7,0.2,25.6,2025-04-21,2025-04-01,故障频发
2025-04-09 18:00:00,CNC005,运行中,75.0,0.0,7,0.33,26.0,2025-04-21,2025-04-01,故障频发
2025-04-09 19:00:00,CNC005,运行中,76.0,0.0,7,0.17,26.5,2025-04-21,2025-04-01,故障频发
2025-04-09 20:00:00,CNC005,运行中,77.0,0.0,7,0.36,28.9,2025-04-21,2025-04-01,故障频发
2025-04-09 21:00:00,CNC005,运行中,78.0,0.0,7,0.25,32.0,2025-04-21,2025-04-01,故障频发
2025-04-09 22:00:00,CNC005,运行中,79.0,0.0,7,0.47,20.5,2025-04-21,2025-04-01,故障频发
2025-04-09 23:00:00,CNC005,运行中,80.0,0.0,7,0.41,23.1,2025-04-21,2025-04-01,故障频发
2025-04-10 00:00:00,CNC001,待机,83.0,0.0,4,0.45,22.3,2025-04-23,2025-03-27,正常
2025-04-10 01:00:00,CNC001,运行中,84.0,0.0,4,0.49,32.1,2025-04-23,2025-03-27,正常
2025-04-10 02:00:00,CNC001,运行中,85.0,0.0,4,0.18,34.5,2025-04-23,2025-03-27,正常
2025-04-10 03:00:00,CNC001,运行中,86.0,0.0,4,0.21,25.5,2025-04-23,2025-03-27,正常
2025-04-10 04:00:00,CNC001,运行中,87.0,0.0,4,0.3,32.3,2025-04-23,2025-03-27,正常
2025-04-10 05:00:00,CNC001,运行中,88.0,0.0,4,0.2,30.2,2025-04-23,2025-03-27,正常
2025-04-10 06:00:00,CNC001,运行中,89.0,0.0,4,0.26,23.5,2025-04-23,2025-03-27,正常
